========================================================================================================================
DIM_LOCATION - DANH SÁCH ĐẦY ĐỦ TẤT CẢ QUẬN/HUYỆN VIỆT NAM
Exported: 2025-11-01 11:24:14
Total Districts: 691
========================================================================================================================

TỔNG HỢP THEO TỈNH/THÀNH:
------------------------------------------------------------------------------------------------------------------------
[  1] Thành phố Hà Nội               | Miền Bắc        | 30 quận/huyện
[  2] Tỉnh Hà Giang                  | Miền Bắc        | 11 quận/huyện
[  4] Tỉnh Cao Bằng                  | Miền Bắc        | 10 quận/huyện
[  6] Tỉnh Bắc Kạn                   | Miền Bắc        |  8 quận/huyện
[  8] Tỉnh Tuyên Quang               | Miền Bắc        |  7 quận/huyện
[ 10] Tỉnh Lào Cai                   | Miền Bắc        |  9 quận/huyện
[ 11] Tỉnh Điện Biên                 | Miền Bắc        | 10 quận/huyện
[ 12] Tỉnh Lai Châu                  | Miền Bắc        |  8 quận/huyện
[ 14] Tỉnh Sơn La                    | Miền Bắc        | 12 quận/huyện
[ 15] Tỉnh Yên Bái                   | Miền Bắc        |  9 quận/huyện
[ 17] Tỉnh Hoà Bình                  | Miền Bắc        | 10 quận/huyện
[ 19] Tỉnh Thái Nguyên               | Miền Bắc        |  9 quận/huyện
[ 20] Tỉnh Lạng Sơn                  | Miền Bắc        | 11 quận/huyện
[ 22] Tỉnh Quảng Ninh                | Miền Bắc        | 13 quận/huyện
[ 24] Tỉnh Bắc Giang                 | Miền Bắc        | 10 quận/huyện
[ 25] Tỉnh Phú Thọ                   | Miền Bắc        | 13 quận/huyện
[ 26] Tỉnh Vĩnh Phúc                 | Miền Bắc        |  9 quận/huyện
[ 27] Tỉnh Bắc Ninh                  | Miền Bắc        |  8 quận/huyện
[ 30] Tỉnh Hải Dương                 | Miền Bắc        | 12 quận/huyện
[ 31] Thành phố Hải Phòng            | Không xác định  | 14 quận/huyện
[ 33] Tỉnh Hưng Yên                  | Miền Bắc        | 10 quận/huyện
[ 34] Tỉnh Thái Bình                 | Miền Bắc        |  8 quận/huyện
[ 35] Tỉnh Hà Nam                    | Miền Bắc        |  6 quận/huyện
[ 36] Tỉnh Nam Định                  | Miền Bắc        |  9 quận/huyện
[ 37] Tỉnh Ninh Bình                 | Không xác định  |  7 quận/huyện
[ 38] Tỉnh Thanh Hóa                 | Miền Trung      | 26 quận/huyện
[ 40] Tỉnh Nghệ An                   | Miền Trung      | 20 quận/huyện
[ 42] Tỉnh Hà Tĩnh                   | Miền Trung      | 12 quận/huyện
[ 44] Tỉnh Quảng Bình                | Miền Trung      |  8 quận/huyện
[ 45] Tỉnh Quảng Trị                 | Miền Trung      |  9 quận/huyện
[ 46] Thành phố Huế                  | Miền Trung      |  9 quận/huyện
[ 48] Thành phố Đà Nẵng              | Miền Trung      |  7 quận/huyện
[ 49] Tỉnh Quảng Nam                 | Miền Trung      | 17 quận/huyện
[ 51] Tỉnh Quảng Ngãi                | Miền Trung      | 12 quận/huyện
[ 52] Tỉnh Bình Định                 | Miền Trung      | 11 quận/huyện
[ 54] Tỉnh Phú Yên                   | Miền Trung      |  9 quận/huyện
[ 56] Tỉnh Khánh Hòa                 | Miền Trung      |  9 quận/huyện
[ 58] Tỉnh Ninh Thuận                | Miền Trung      |  7 quận/huyện
[ 60] Tỉnh Bình Thuận                | Miền Trung      | 10 quận/huyện
[ 62] Tỉnh Kon Tum                   | Miền Trung      | 10 quận/huyện
[ 64] Tỉnh Gia Lai                   | Miền Nam        | 17 quận/huyện
[ 66] Tỉnh Đắk Lắk                   | Miền Nam        | 15 quận/huyện
[ 67] Tỉnh Đắk Nông                  | Miền Nam        |  8 quận/huyện
[ 68] Tỉnh Lâm Đồng                  | Miền Nam        | 10 quận/huyện
[ 70] Tỉnh Bình Phước                | Miền Nam        | 11 quận/huyện
[ 72] Tỉnh Tây Ninh                  | Miền Nam        |  9 quận/huyện
[ 74] Tỉnh Bình Dương                | Miền Nam        |  9 quận/huyện
[ 75] Tỉnh Đồng Nai                  | Miền Nam        | 11 quận/huyện
[ 77] Tỉnh Bà Rịa - Vũng Tàu         | Miền Nam        |  6 quận/huyện
[ 79] Thành phố Hồ Chí Minh          | Miền Nam        | 22 quận/huyện
[ 80] Tỉnh Long An                   | Miền Nam        | 15 quận/huyện
[ 82] Tỉnh Tiền Giang                | Miền Nam        | 11 quận/huyện
[ 83] Tỉnh Bến Tre                   | Miền Nam        |  9 quận/huyện
[ 84] Tỉnh Trà Vinh                  | Miền Nam        |  9 quận/huyện
[ 86] Tỉnh Vĩnh Long                 | Miền Nam        |  8 quận/huyện
[ 87] Tỉnh Đồng Tháp                 | Miền Nam        | 12 quận/huyện
[ 89] Tỉnh An Giang                  | Miền Nam        | 11 quận/huyện
[ 91] Tỉnh Kiên Giang                | Miền Nam        | 15 quận/huyện
[ 92] Thành phố Cần Thơ              | Miền Nam        |  9 quận/huyện
[ 93] Tỉnh Hậu Giang                 | Miền Nam        |  8 quận/huyện
[ 94] Tỉnh Sóc Trăng                 | Miền Nam        | 11 quận/huyện
[ 95] Tỉnh Bạc Liêu                  | Miền Nam        |  7 quận/huyện
[ 96] Tỉnh Cà Mau                    | Miền Nam        |  9 quận/huyện

========================================================================================================================

CHI TIẾT TẤT CẢ QUẬN/HUYỆN:
------------------------------------------------------------------------------------------------------------------------
P.Code  Province Name                 D.Code  District Name                      Region         Phone   Type        Urban       Major 
51      Tỉnh Quảng Ngãi               534     Thị xã Đức Phổ                     Miền Trung     255     huyện       Khác        False 
51      Tỉnh Quảng Ngãi               535     Huyện Ba Tơ                        Miền Trung     255     huyện       Khác        False 
52      Tỉnh Bình Định                540     Thành phố Quy Nhơn                 Miền Trung     256     huyện       Khác        False 
52      Tỉnh Bình Định                542     Huyện An Lão                       Miền Trung     256     huyện       Khác        False 
52      Tỉnh Bình Định                543     Thị xã Hoài Nhơn                   Miền Trung     256     huyện       Khác        False 
52      Tỉnh Bình Định                544     Huyện Hoài Ân                      Miền Trung     256     huyện       Khác        False 
52      Tỉnh Bình Định                545     Huyện Phù Mỹ                       Miền Trung     256     huyện       Khác        False 
52      Tỉnh Bình Định                546     Huyện Vĩnh Thạnh                   Miền Trung     256     huyện       Khác        False 
52      Tỉnh Bình Định                547     Huyện Tây Sơn                      Miền Trung     256     huyện       Khác        False 
52      Tỉnh Bình Định                548     Huyện Phù Cát                      Miền Trung     256     huyện       Khác        False 
52      Tỉnh Bình Định                549     Thị xã An Nhơn                     Miền Trung     256     huyện       Khác        False 
52      Tỉnh Bình Định                550     Huyện Tuy Phước                    Miền Trung     256     huyện       Khác        False 
52      Tỉnh Bình Định                551     Huyện Vân Canh                     Miền Trung     256     huyện       Khác        False 
54      Tỉnh Phú Yên                  555     Thành phố Tuy Hoà                  Miền Trung     257     huyện       Khác        False 
54      Tỉnh Phú Yên                  557     Thị xã Sông Cầu                    Miền Trung     257     huyện       Khác        False 
54      Tỉnh Phú Yên                  558     Huyện Đồng Xuân                    Miền Trung     257     huyện       Khác        False 
54      Tỉnh Phú Yên                  559     Huyện Tuy An                       Miền Trung     257     huyện       Khác        False 
54      Tỉnh Phú Yên                  560     Huyện Sơn Hòa                      Miền Trung     257     huyện       Khác        False 
54      Tỉnh Phú Yên                  561     Huyện Sông Hinh                    Miền Trung     257     huyện       Khác        False 
54      Tỉnh Phú Yên                  562     Huyện Tây Hoà                      Miền Trung     257     huyện       Khác        False 
54      Tỉnh Phú Yên                  563     Huyện Phú Hoà                      Miền Trung     257     huyện       Khác        False 
54      Tỉnh Phú Yên                  564     Thị xã Đông Hòa                    Miền Trung     257     huyện       Khác        False 
56      Tỉnh Khánh Hòa                568     Thành phố Nha Trang                Miền Trung     258     huyện       Khác        False 
56      Tỉnh Khánh Hòa                569     Thành phố Cam Ranh                 Miền Trung     258     huyện       Khác        False 
56      Tỉnh Khánh Hòa                570     Huyện Cam Lâm                      Miền Trung     258     huyện       Khác        False 
56      Tỉnh Khánh Hòa                571     Huyện Vạn Ninh                     Miền Trung     258     huyện       Khác        False 
56      Tỉnh Khánh Hòa                572     Thị xã Ninh Hòa                    Miền Trung     258     huyện       Khác        False 
56      Tỉnh Khánh Hòa                573     Huyện Khánh Vĩnh                   Miền Trung     258     huyện       Khác        False 
56      Tỉnh Khánh Hòa                574     Huyện Diên Khánh                   Miền Trung     258     huyện       Khác        False 
56      Tỉnh Khánh Hòa                575     Huyện Khánh Sơn                    Miền Trung     258     huyện       Khác        False 
56      Tỉnh Khánh Hòa                576     Huyện Trường Sa                    Miền Trung     258     huyện       Khác        False 
58      Tỉnh Ninh Thuận               582     Thành phố Phan Rang-Tháp Chàm      Miền Trung     259     huyện       Khác        False 
58      Tỉnh Ninh Thuận               584     Huyện Bác Ái                       Miền Trung     259     huyện       Khác        False 
58      Tỉnh Ninh Thuận               585     Huyện Ninh Sơn                     Miền Trung     259     huyện       Khác        False 
58      Tỉnh Ninh Thuận               586     Huyện Ninh Hải                     Miền Trung     259     huyện       Khác        False 
58      Tỉnh Ninh Thuận               587     Huyện Ninh Phước                   Miền Trung     259     huyện       Khác        False 
58      Tỉnh Ninh Thuận               588     Huyện Thuận Bắc                    Miền Trung     259     huyện       Khác        False 
58      Tỉnh Ninh Thuận               589     Huyện Thuận Nam                    Miền Trung     259     huyện       Khác        False 
60      Tỉnh Bình Thuận               593     Thành phố Phan Thiết               Miền Trung     252     huyện       Khác        False 
60      Tỉnh Bình Thuận               594     Thị xã La Gi                       Miền Trung     252     huyện       Khác        False 
60      Tỉnh Bình Thuận               595     Huyện Tuy Phong                    Miền Trung     252     huyện       Khác        False 
60      Tỉnh Bình Thuận               596     Huyện Bắc Bình                     Miền Trung     252     huyện       Khác        False 
60      Tỉnh Bình Thuận               597     Huyện Hàm Thuận Bắc                Miền Trung     252     huyện       Khác        False 
60      Tỉnh Bình Thuận               598     Huyện Hàm Thuận Nam                Miền Trung     252     huyện       Khác        False 
60      Tỉnh Bình Thuận               599     Huyện Tánh Linh                    Miền Trung     252     huyện       Khác        False 
60      Tỉnh Bình Thuận               600     Huyện Đức Linh                     Miền Trung     252     huyện       Khác        False 
60      Tỉnh Bình Thuận               601     Huyện Hàm Tân                      Miền Trung     252     huyện       Khác        False 
60      Tỉnh Bình Thuận               602     Huyện Phú Quí                      Miền Trung     252     huyện       Khác        False 
62      Tỉnh Kon Tum                  608     Thành phố Kon Tum                  Miền Trung     260     huyện       Khác        False 
62      Tỉnh Kon Tum                  610     Huyện Đắk Glei                     Miền Trung     260     huyện       Khác        False 
62      Tỉnh Kon Tum                  611     Huyện Ngọc Hồi                     Miền Trung     260     huyện       Khác        False 
62      Tỉnh Kon Tum                  612     Huyện Đắk Tô                       Miền Trung     260     huyện       Khác        False 
62      Tỉnh Kon Tum                  613     Huyện Kon Plông                    Miền Trung     260     huyện       Khác        False 
62      Tỉnh Kon Tum                  614     Huyện Kon Rẫy                      Miền Trung     260     huyện       Khác        False 
62      Tỉnh Kon Tum                  615     Huyện Đắk Hà                       Miền Trung     260     huyện       Khác        False 
62      Tỉnh Kon Tum                  616     Huyện Sa Thầy                      Miền Trung     260     huyện       Khác        False 
62      Tỉnh Kon Tum                  617     Huyện Tu Mơ Rông                   Miền Trung     260     huyện       Khác        False 
62      Tỉnh Kon Tum                  618     Huyện Ia H' Drai                   Miền Trung     260     huyện       Khác        False 
64      Tỉnh Gia Lai                  622     Thành phố Pleiku                   Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  623     Thị xã An Khê                      Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  624     Thị xã Ayun Pa                     Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  625     Huyện KBang                        Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  626     Huyện Đăk Đoa                      Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  627     Huyện Chư Păh                      Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  628     Huyện Ia Grai                      Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  629     Huyện Mang Yang                    Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  630     Huyện Kông Chro                    Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  631     Huyện Đức Cơ                       Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  632     Huyện Chư Prông                    Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  633     Huyện Chư Sê                       Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  634     Huyện Đăk Pơ                       Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  635     Huyện Ia Pa                        Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  637     Huyện Krông Pa                     Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  638     Huyện Phú Thiện                    Miền Nam       269     huyện       Khác        False 
64      Tỉnh Gia Lai                  639     Huyện Chư Pưh                      Miền Nam       269     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  643     Thành phố Buôn Ma Thuột            Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  644     Thị xã Buôn Hồ                     Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  645     Huyện Ea H'leo                     Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  646     Huyện Ea Súp                       Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  647     Huyện Buôn Đôn                     Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  648     Huyện Cư M'gar                     Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  649     Huyện Krông Búk                    Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  650     Huyện Krông Năng                   Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  651     Huyện Ea Kar                       Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  652     Huyện M'Đrắk                       Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  653     Huyện Krông Bông                   Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  654     Huyện Krông Pắc                    Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  655     Huyện Krông A Na                   Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  656     Huyện Lắk                          Miền Nam       262     huyện       Khác        False 
66      Tỉnh Đắk Lắk                  657     Huyện Cư Kuin                      Miền Nam       262     huyện       Khác        False 
67      Tỉnh Đắk Nông                 660     Thành phố Gia Nghĩa                Miền Nam       261     huyện       Khác        False 
67      Tỉnh Đắk Nông                 661     Huyện Đăk Glong                    Miền Nam       261     huyện       Khác        False 
67      Tỉnh Đắk Nông                 662     Huyện Cư Jút                       Miền Nam       261     huyện       Khác        False 
67      Tỉnh Đắk Nông                 663     Huyện Đắk Mil                      Miền Nam       261     huyện       Khác        False 
67      Tỉnh Đắk Nông                 664     Huyện Krông Nô                     Miền Nam       261     huyện       Khác        False 
67      Tỉnh Đắk Nông                 665     Huyện Đắk Song                     Miền Nam       261     huyện       Khác        False 
67      Tỉnh Đắk Nông                 666     Huyện Đắk R'Lấp                    Miền Nam       261     huyện       Khác        False 
67      Tỉnh Đắk Nông                 667     Huyện Tuy Đức                      Miền Nam       261     huyện       Khác        False 
68      Tỉnh Lâm Đồng                 672     Thành phố Đà Lạt                   Miền Nam       263     huyện       Khác        False 
68      Tỉnh Lâm Đồng                 673     Thành phố Bảo Lộc                  Miền Nam       263     huyện       Khác        False 
68      Tỉnh Lâm Đồng                 674     Huyện Đam Rông                     Miền Nam       263     huyện       Khác        False 
68      Tỉnh Lâm Đồng                 675     Huyện Lạc Dương                    Miền Nam       263     huyện       Khác        False 
68      Tỉnh Lâm Đồng                 676     Huyện Lâm Hà                       Miền Nam       263     huyện       Khác        False 
68      Tỉnh Lâm Đồng                 677     Huyện Đơn Dương                    Miền Nam       263     huyện       Khác        False 
68      Tỉnh Lâm Đồng                 678     Huyện Đức Trọng                    Miền Nam       263     huyện       Khác        False 
68      Tỉnh Lâm Đồng                 679     Huyện Di Linh                      Miền Nam       263     huyện       Khác        False 
68      Tỉnh Lâm Đồng                 680     Huyện Bảo Lâm                      Miền Nam       263     huyện       Khác        False 
68      Tỉnh Lâm Đồng                 682     Huyện Đạ Huoai                     Miền Nam       263     huyện       Khác        False 
70      Tỉnh Bình Phước               688     Thị xã Phước Long                  Miền Nam       271     huyện       Khác        False 
70      Tỉnh Bình Phước               689     Thành phố Đồng Xoài                Miền Nam       271     huyện       Khác        False 
70      Tỉnh Bình Phước               690     Thị xã Bình Long                   Miền Nam       271     huyện       Khác        False 
70      Tỉnh Bình Phước               691     Huyện Bù Gia Mập                   Miền Nam       271     huyện       Khác        False 
70      Tỉnh Bình Phước               692     Huyện Lộc Ninh                     Miền Nam       271     huyện       Khác        False 
70      Tỉnh Bình Phước               693     Huyện Bù Đốp                       Miền Nam       271     huyện       Khác        False 
70      Tỉnh Bình Phước               694     Huyện Hớn Quản                     Miền Nam       271     huyện       Khác        False 
70      Tỉnh Bình Phước               695     Huyện Đồng Phú                     Miền Nam       271     huyện       Khác        False 
70      Tỉnh Bình Phước               696     Huyện Bù Đăng                      Miền Nam       271     huyện       Khác        False 
70      Tỉnh Bình Phước               697     Thị xã Chơn Thành                  Miền Nam       271     huyện       Khác        False 
70      Tỉnh Bình Phước               698     Huyện Phú Riềng                    Miền Nam       271     huyện       Khác        False 
72      Tỉnh Tây Ninh                 703     Thành phố Tây Ninh                 Miền Nam       276     huyện       Khác        False 
72      Tỉnh Tây Ninh                 705     Huyện Tân Biên                     Miền Nam       276     huyện       Khác        False 
72      Tỉnh Tây Ninh                 706     Huyện Tân Châu                     Miền Nam       276     huyện       Khác        False 
72      Tỉnh Tây Ninh                 707     Huyện Dương Minh Châu              Miền Nam       276     huyện       Khác        False 
72      Tỉnh Tây Ninh                 708     Huyện Châu Thành                   Miền Nam       276     huyện       Khác        False 
72      Tỉnh Tây Ninh                 709     Thị xã Hòa Thành                   Miền Nam       276     huyện       Khác        False 
72      Tỉnh Tây Ninh                 710     Huyện Gò Dầu                       Miền Nam       276     huyện       Khác        False 
72      Tỉnh Tây Ninh                 711     Huyện Bến Cầu                      Miền Nam       276     huyện       Khác        False 
72      Tỉnh Tây Ninh                 712     Thị xã Trảng Bàng                  Miền Nam       276     huyện       Khác        False 
74      Tỉnh Bình Dương               718     Thành phố Thủ Dầu Một              Miền Nam       274     huyện       Khác        False 
74      Tỉnh Bình Dương               719     Huyện Bàu Bàng                     Miền Nam       274     huyện       Khác        False 
74      Tỉnh Bình Dương               720     Huyện Dầu Tiếng                    Miền Nam       274     huyện       Khác        False 
74      Tỉnh Bình Dương               721     Thành phố Bến Cát                  Miền Nam       274     huyện       Khác        False 
74      Tỉnh Bình Dương               722     Huyện Phú Giáo                     Miền Nam       274     huyện       Khác        False 
74      Tỉnh Bình Dương               723     Thành phố Tân Uyên                 Miền Nam       274     huyện       Khác        False 
74      Tỉnh Bình Dương               724     Thành phố Dĩ An                    Miền Nam       274     huyện       Khác        False 
74      Tỉnh Bình Dương               725     Thành phố Thuận An                 Miền Nam       274     huyện       Khác        False 
74      Tỉnh Bình Dương               726     Huyện Bắc Tân Uyên                 Miền Nam       274     huyện       Khác        False 
75      Tỉnh Đồng Nai                 731     Thành phố Biên Hòa                 Miền Nam       251     huyện       Khác        False 
75      Tỉnh Đồng Nai                 732     Thành phố Long Khánh               Miền Nam       251     huyện       Khác        False 
75      Tỉnh Đồng Nai                 734     Huyện Tân Phú                      Miền Nam       251     huyện       Khác        False 
75      Tỉnh Đồng Nai                 735     Huyện Vĩnh Cửu                     Miền Nam       251     huyện       Khác        False 
75      Tỉnh Đồng Nai                 736     Huyện Định Quán                    Miền Nam       251     huyện       Khác        False 
75      Tỉnh Đồng Nai                 737     Huyện Trảng Bom                    Miền Nam       251     huyện       Khác        False 
75      Tỉnh Đồng Nai                 738     Huyện Thống Nhất                   Miền Nam       251     huyện       Khác        False 
75      Tỉnh Đồng Nai                 739     Huyện Cẩm Mỹ                       Miền Nam       251     huyện       Khác        False 
75      Tỉnh Đồng Nai                 740     Huyện Long Thành                   Miền Nam       251     huyện       Khác        False 
75      Tỉnh Đồng Nai                 741     Huyện Xuân Lộc                     Miền Nam       251     huyện       Khác        False 
75      Tỉnh Đồng Nai                 742     Huyện Nhơn Trạch                   Miền Nam       251     huyện       Khác        False 
77      Tỉnh Bà Rịa - Vũng Tàu        747     Thành phố Vũng Tàu                 Miền Nam       254     huyện       Khác        False 
77      Tỉnh Bà Rịa - Vũng Tàu        748     Thành phố Bà Rịa                   Miền Nam       254     huyện       Khác        False 
77      Tỉnh Bà Rịa - Vũng Tàu        750     Huyện Châu Đức                     Miền Nam       254     huyện       Khác        False 
77      Tỉnh Bà Rịa - Vũng Tàu        751     Huyện Xuyên Mộc                    Miền Nam       254     huyện       Khác        False 
77      Tỉnh Bà Rịa - Vũng Tàu        753     Huyện Long Đất                     Miền Nam       254     huyện       Khác        False 
77      Tỉnh Bà Rịa - Vũng Tàu        754     Thị xã Phú Mỹ                      Miền Nam       254     huyện       Khác        False 
79      Thành phố Hồ Chí Minh         760     Quận 1                             Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         761     Quận 12                            Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         764     Quận Gò Vấp                        Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         765     Quận Bình Thạnh                    Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         766     Quận Tân Bình                      Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         767     Quận Tân Phú                       Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         768     Quận Phú Nhuận                     Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         769     Thành phố Thủ Đức                  Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         770     Quận 3                             Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         771     Quận 10                            Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         772     Quận 11                            Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         773     Quận 4                             Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         774     Quận 5                             Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         775     Quận 6                             Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         776     Quận 8                             Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         777     Quận Bình Tân                      Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         778     Quận 7                             Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         783     Huyện Củ Chi                       Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         784     Huyện Hóc Môn                      Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         785     Huyện Bình Chánh                   Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         786     Huyện Nhà Bè                       Miền Nam       28      huyện       Khác        True  
79      Thành phố Hồ Chí Minh         787     Huyện Cần Giờ                      Miền Nam       28      huyện       Khác        True  
80      Tỉnh Long An                  794     Thành phố Tân An                   Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  795     Thị xã Kiến Tường                  Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  796     Huyện Tân Hưng                     Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  797     Huyện Vĩnh Hưng                    Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  798     Huyện Mộc Hóa                      Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  799     Huyện Tân Thạnh                    Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  800     Huyện Thạnh Hóa                    Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  801     Huyện Đức Huệ                      Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  802     Huyện Đức Hòa                      Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  803     Huyện Bến Lức                      Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  804     Huyện Thủ Thừa                     Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  805     Huyện Tân Trụ                      Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  806     Huyện Cần Đước                     Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  807     Huyện Cần Giuộc                    Miền Nam       272     huyện       Khác        False 
80      Tỉnh Long An                  808     Huyện Châu Thành                   Miền Nam       272     huyện       Khác        False 
82      Tỉnh Tiền Giang               815     Thành phố Mỹ Tho                   Miền Nam       273     huyện       Khác        False 
82      Tỉnh Tiền Giang               816     Thành phố Gò Công                  Miền Nam       273     huyện       Khác        False 
82      Tỉnh Tiền Giang               817     Thị xã Cai Lậy                     Miền Nam       273     huyện       Khác        False 
82      Tỉnh Tiền Giang               818     Huyện Tân Phước                    Miền Nam       273     huyện       Khác        False 
82      Tỉnh Tiền Giang               819     Huyện Cái Bè                       Miền Nam       273     huyện       Khác        False 
82      Tỉnh Tiền Giang               820     Huyện Cai Lậy                      Miền Nam       273     huyện       Khác        False 
82      Tỉnh Tiền Giang               821     Huyện Châu Thành                   Miền Nam       273     huyện       Khác        False 
82      Tỉnh Tiền Giang               822     Huyện Chợ Gạo                      Miền Nam       273     huyện       Khác        False 
82      Tỉnh Tiền Giang               823     Huyện Gò Công Tây                  Miền Nam       273     huyện       Khác        False 
82      Tỉnh Tiền Giang               824     Huyện Gò Công Đông                 Miền Nam       273     huyện       Khác        False 
82      Tỉnh Tiền Giang               825     Huyện Tân Phú Đông                 Miền Nam       273     huyện       Khác        False 
83      Tỉnh Bến Tre                  829     Thành phố Bến Tre                  Miền Nam       275     huyện       Khác        False 
83      Tỉnh Bến Tre                  831     Huyện Châu Thành                   Miền Nam       275     huyện       Khác        False 
83      Tỉnh Bến Tre                  832     Huyện Chợ Lách                     Miền Nam       275     huyện       Khác        False 
83      Tỉnh Bến Tre                  833     Huyện Mỏ Cày Nam                   Miền Nam       275     huyện       Khác        False 
83      Tỉnh Bến Tre                  834     Huyện Giồng Trôm                   Miền Nam       275     huyện       Khác        False 
83      Tỉnh Bến Tre                  835     Huyện Bình Đại                     Miền Nam       275     huyện       Khác        False 
83      Tỉnh Bến Tre                  836     Huyện Ba Tri                       Miền Nam       275     huyện       Khác        False 
83      Tỉnh Bến Tre                  837     Huyện Thạnh Phú                    Miền Nam       275     huyện       Khác        False 
83      Tỉnh Bến Tre                  838     Huyện Mỏ Cày Bắc                   Miền Nam       275     huyện       Khác        False 
84      Tỉnh Trà Vinh                 842     Thành phố Trà Vinh                 Miền Nam       294     huyện       Khác        False 
84      Tỉnh Trà Vinh                 844     Huyện Càng Long                    Miền Nam       294     huyện       Khác        False 
84      Tỉnh Trà Vinh                 845     Huyện Cầu Kè                       Miền Nam       294     huyện       Khác        False 
84      Tỉnh Trà Vinh                 846     Huyện Tiểu Cần                     Miền Nam       294     huyện       Khác        False 
84      Tỉnh Trà Vinh                 847     Huyện Châu Thành                   Miền Nam       294     huyện       Khác        False 
84      Tỉnh Trà Vinh                 848     Huyện Cầu Ngang                    Miền Nam       294     huyện       Khác        False 
84      Tỉnh Trà Vinh                 849     Huyện Trà Cú                       Miền Nam       294     huyện       Khác        False 
84      Tỉnh Trà Vinh                 850     Huyện Duyên Hải                    Miền Nam       294     huyện       Khác        False 
